"symbol","name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FMCI","Forum Merger Corporation","9.73","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmci",
"FMCIR","Forum Merger Corporation","0.41","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmcir",
"FMCIU","Forum Merger Corporation","10.25","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmciu",
"FMCIW","Forum Merger Corporation","0.42","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmciw",
"FWRD","Forward Air Corporation","50.23","$1.52B","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/fwrd",
"FORD","Forward Industries, Inc.","1.3","$11.42M","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/ford",
"FWP","Forward Pharma A/S","19.87","$937.55M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fwp",
"FOSL","Fossil Group, Inc.","13.13","$636.27M","1993","Consumer Non-Durables","Consumer Specialties","http://www.nasdaq.com/symbol/fosl",
"FMI","Foundation Medicine, Inc.","33.2","$1.18B","2013","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/fmi",
"FOXF","Fox Factory Holding Corp.","32.65","$1.22B","2013","Consumer Non-Durables","Motor Vehicles","http://www.nasdaq.com/symbol/foxf",
"FRAN","Francesca&#39;s Holdings Corporation","14.775","$541.71M","2011","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/fran",
"FELE","Franklin Electric Co., Inc.","36.75","$1.71B","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/fele",
"FRED","Fred&#39;s, Inc.","14.71","$558.78M","1992","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/fred",
"RAIL","Freightcar America, Inc.","17.71","$219.96M","2005","Capital Goods","Railroads","http://www.nasdaq.com/symbol/rail",
"FEIM","Frequency Electronics, Inc.","10.16","$88.69M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/feim",
"FRPT","Freshpet, Inc.","13.95","$475.9M","2014","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/frpt",
"FTEO","FRONTEO, Inc.","11.4013","$209.49M","2013","n/a","n/a","http://www.nasdaq.com/symbol/fteo",
"FTR","Frontier Communications Corporation","1.21","$1.43B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ftr",
"FTRPR","Frontier Communications Corporation","31.37","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ftrpr",
"FRPH","FRP Holdings, Inc.","42.25","$420.01M","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/frph",
"FSBW","FS Bancorp, Inc.","44.2","$135.48M","2012","Finance","Banks","http://www.nasdaq.com/symbol/fsbw",
"FSBC","FSB Bancorp, Inc.","14.9","$28.93M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsbc",
"FTD","FTD Companies, Inc.","19.85","$544.57M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ftd",
"FTEK","Fuel Tech, Inc.","0.8052","$18.87M","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/ftek",
"FCEL","FuelCell Energy, Inc.","1.1","$65.39M","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/fcel",
"FLGT","Fulgent Genetics, Inc.","7.48","$132.34M","2016","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/flgt",
"FORK","Fuling Global Inc.","3.0586","$48.19M","2015","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/fork",
"FLL","Full House Resorts, Inc.","2.32","$53.05M","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/fll",
"FMAX","Full Spectrum Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmax",
"FULT","Fulton Financial Corporation","17.7","$3.09B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fult",
"FNCX","Function(x) Inc.","0.689","$20.59M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fncx",
"FSNN","Fusion Telecommunications International, Inc.","1.54","$34.52M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/fsnn",
"FFHL","Fuwei Films (Holdings) Co., Ltd.","2.72","$8.88M","2006","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ffhl",
"WILC","G. Willi-Food International,  Ltd.","6.56","$86.86M","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/wilc",
"FOANC","Gabelli NextShares Trust","100.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/foanc",
"MOGLC","Gabelli NextShares Trust","100.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/moglc",
"GAIA","Gaia, Inc.","11.15","$168.96M","1999","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/gaia",
"GLPG","Galapagos NV","85.98","$4.35B","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/glpg",
"GALT","Galectin Therapeutics Inc.","2.715","$94.1M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galt",
"GALE","Galena Biopharma, Inc.","0.5925","$22.18M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gale",
"GLMD","Galmed Pharmaceuticals Ltd.","4.84","$58.8M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/glmd",
"GLPI","Gaming and Leisure Properties, Inc.","35.6","$7.41B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/glpi",
"GPIC","Gaming Partners International Corporation","9.78","$77.54M","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/gpic",
"GRMN","Garmin Ltd.","52.14","$9.81B","2000","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/grmn",
"GARS","Garrison Capital Inc.","8.97","$143.96M","2013","n/a","n/a","http://www.nasdaq.com/symbol/gars",
"GDS","GDS Holdings Limited","8","$760.01M","2016","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/gds",
"GEMP","Gemphire Therapeutics Inc.","10.97","$116.25M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gemp",
"GENC","Gencor Industries Inc.","15.85","$228.15M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/genc",
"GNCMA","General Communication, Inc.","36.09","$1.3B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/gncma",
"GFN","General Finance Corporation","4.85","$127.82M","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/gfn",
"GFNCP","General Finance Corporation","96","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/gfncp",
"GFNSL","General Finance Corporation","25.4","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/gfnsl",
"GENE","Genetic Technologies Ltd","1.13","$18.35M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gene",
"GNUS","Genius Brands International, Inc.","3.83","$22.32M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/gnus",
"GNMK","GenMark Diagnostics, Inc.","13.32","$627.2M","2010","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gnmk",
"GNCA","Genocea Biosciences, Inc.","6.07","$173.02M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gnca",
"GHDX","Genomic Health, Inc.","30.74","$1.06B","2005","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/ghdx",
"GNST","GenSight Biologics S.A.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnst",
"GNTX","Gentex Corporation","19.81","$5.69B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/gntx",
"THRM","Gentherm Inc","38.2","$1.4B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/thrm",
"GNVC","GenVec, Inc.","7.13","$16.21M","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gnvc",
"GTWN","Georgetown Bancorp, Inc.","25.95","$47.65M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gtwn",
"GEOS","Geospace Technologies Corporation","15.585","$209.47M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/geos",
"GABC","German American Bancorp, Inc.","31.56","$361.24M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gabc",
"GERN","Geron Corporation","2.87","$456.84M","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gern",
"GEVO","Gevo, Inc.","0.9626","$14.51M","2011","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gevo",
"ROCK","Gibraltar Industries, Inc.","32","$1.01B","1993","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/rock",
"GIGM","GigaMedia Limited","2.87","$31.72M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/gigm",
"GIGA","Giga-tronics Incorporated","0.8","$7.64M","1983","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/giga",
"GIII","G-III Apparel Group, LTD.","21.47","$1.04B","1989","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/giii",
"GILT","Gilat Satellite Networks Ltd.","5.07","$277.08M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/gilt",
"GILD","Gilead Sciences, Inc.","66.06","$86.36B","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gild",
"GBCI","Glacier Bancorp, Inc.","33.63","$2.58B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gbci",
"GLAD","Gladstone Capital Corporation","9.85","$251.35M","2001","n/a","n/a","http://www.nasdaq.com/symbol/glad",
"GLADO","Gladstone Capital Corporation","25.6","$56.32M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glado",
"GOOD","Gladstone Commercial Corporation","20.21","$509.2M","2003","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/good",
"GOODM","Gladstone Commercial Corporation","25.37","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodm",
"GOODO","Gladstone Commercial Corporation","25.46","$29.28M","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodo",
"GOODP","Gladstone Commercial Corporation","26.04","$26.04M","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodp",
"GAIN","Gladstone Investment Corporation","9.19","$278.19M","2005","n/a","n/a","http://www.nasdaq.com/symbol/gain",
"GAINM","Gladstone Investment Corporation","25.83","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gainm",
"GAINN","Gladstone Investment Corporation","25.7101","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gainn",
"GAINO","Gladstone Investment Corporation","25.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gaino",
"LAND","Gladstone Land Corporation","10.93","$129.53M","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/land",
"LANDP","Gladstone Land Corporation","26.01","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/landp",
"GLBZ","Glen Burnie Bancorp","11.8501","$33.06M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/glbz",
"GBT","Global Blood Therapeutics, Inc.","32.6","$1.42B","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gbt",
"GLBR","Global Brokerage, Inc.","1.95","$10.92M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/glbr",
"ENT","Global Eagle Entertainment Inc.","2.77","$236.31M","2011","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ent",
"GBLI","Global Indemnity Limited","38.71","$681.09M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/gbli",
"GBLIL","Global Indemnity Limited","25.21","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/gblil",
"GBLIZ","Global Indemnity Limited","25.12","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/gbliz",
"GPAC","Global Partner Acquisition Corp.","9.95","$193.09M","2015","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/gpac",
"GPACU","Global Partner Acquisition Corp.","10.18","n/a","2015","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/gpacu",
"GPACW","Global Partner Acquisition Corp.","0.3","n/a","2015","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/gpacw",
"SELF","Global Self Storage, Inc.","5","$38.1M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/self",
"GSOL","Global Sources Ltd.","10.65","$257.97M","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/gsol",
"GWRS","Global Water Resources, Inc.","8.6","$168.4M","2016","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/gwrs",
"KRMA","Global X Conscious Companies ETF","17.1314","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/krma",
"FINX","Global X FinTech ETF","17.328","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/finx",
"ACTX","Global X Guru Activist ETF","15.09","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/actx",
"BFIT","Global X Health & Wellness Thematic ETF","15.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfit",
"SNSR","Global X Internet of Things ETF","18.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snsr",
"LNGR","Global X Longevity Thematic ETF","17.718","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lngr",
"MILN","Global X Millennials Thematic ETF","17.4145","$4.35M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/miln",
"EFAS","Global X MSCI SuperDividend EAFE ETF","17.18","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/efas",
"QQQC","Global X NASDAQ China Technology ETF","23.9943","$19.2M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqqc",
"BOTZ","Global X Robotics & Artificial Intelligence ETF","18.09","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/botz",
"CATH","Global X S&P 500 Catholic Values ETF","29.19","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cath",
"SOCL","Global X Social Media ETF","27.72","$115.04M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/socl",
"ALTY","Global X SuperDividend Alternatives ETF","15.41","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/alty",
"SRET","Global X SuperDividend REIT ETF","14.7214","$2.94M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sret",
"YLCO","Global X Yieldco Index ETF","11.63","$2.91M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ylco",
"GLBS","Globus Maritime Limited","1.46","$40.34M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/glbs",
"GLUU","Glu Mobile Inc.","2.675","$360.43M","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/gluu",
"GLYC","GlycoMimetics, Inc.","5","$123.2M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/glyc",
"GOGO","Gogo Inc.","13.26","$1.15B","2013","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/gogo",
"GLNG","Golar LNG Limited","27.28","$2.76B","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/glng",
"GMLP","Golar LNG Partners LP","21.11","$1.46B","2011","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/gmlp",
"GDEN","Golden Entertainment, Inc.","17.88","$397.86M","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/gden",
"GOGL","Golden Ocean Group Limited","6.32","$730.81M","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/gogl",
"GBDC","Golub Capital BDC, Inc.","20.2","$1.16B","2010","n/a","n/a","http://www.nasdaq.com/symbol/gbdc",
"GTIM","Good Times Restaurants Inc.","3.7","$45.5M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/gtim",
"GPRO","GoPro, Inc.","8.54","$1.23B","2014","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/gpro",
"GSHT","Gores Holdings II, Inc.","10.16","$406.4M","2017","Finance","Business Services","http://www.nasdaq.com/symbol/gsht",
"GSHTU","Gores Holdings II, Inc.","10.4","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/gshtu",
"GSHTW","Gores Holdings II, Inc.","1.35","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/gshtw",
"GOV","Government Properties Income Trust","21.295","$1.52B","2009","Finance","Real Estate","http://www.nasdaq.com/symbol/gov",
"GOVNI","Government Properties Income Trust","25.31","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/govni",
"GPIA","GP Investments Acquisition Corp.","10.04","$216.49M","2015","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/gpia",
"GPIAU","GP Investments Acquisition Corp.","10.11","n/a","2015","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/gpiau",
"GPIAW","GP Investments Acquisition Corp.","0.4388","n/a","2015","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/gpiaw",
"LOPE","Grand Canyon Education, Inc.","77.31","$3.7B","2008","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/lope",
"GRVY","GRAVITY Co., Ltd.","17.07","$59.31M","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/grvy",
"FULLL","Great Elm Capital Corp.","25.624","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fulll",
"GECC","Great Elm Capital Corp.","10.8","$135.55M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gecc",
"GEC","Great Elm Capital Group, Inc. ","3.35","$77.7M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/gec",
"GLDD","Great Lakes Dredge & Dock Corporation","4.9","$300.23M","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/gldd",
"GSBC","Great Southern Bancorp, Inc.","49.4","$693.23M","1989","Finance","Major Banks","http://www.nasdaq.com/symbol/gsbc",
"GNBC","Green Bancorp, Inc.","19.15","$708.84M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/gnbc",
"GRBK","Green Brick Partners, Inc.","10.9","$534.86M","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/grbk",
"GPP","Green Plains Partners LP","19.45","$618.52M","2015","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gpp",
"GPRE","Green Plains, Inc.","24.475","$979.25M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gpre",
